TIPO|PERIODO|TIPO_USUARIO|TIPO_CONTENIDO|CHANNEL_NAME|USUARIOS|HORAS|GRUPO|PROCESSDATE,,,,,,,,,gsgsfsafasf
T1|202212|LITE|LIVE|M DEPORTES HD|10380|7741,383333|[>0]|,,,,,,,,
T1|202212|FULL|LIVE|CANAL N HD|189070|680853,700000|[>0]|,,,,,,,,
T1|202212|LITE|LIVE|WILLAX|122706|464298,233333|[>0]|,,,,,,,,
T1|202212|LITE|LIVE|DISCOVERY HD|2890|1291,733333|[>0]|,,,,,,,,
T1|202212|FULL|LIVE|DISNEY CHANNEL HD|34122|17674,383333|[>0]|,,,,,,,,
T1|202212|LITE|LIVE|AMERICA TELEVISION HD|213674|2482136,616666|[>0]|,,,,,,,,
T1|202212|LITE|LIVE|GOLTV HD|2633|439,566666|[>0]|,,,,,,,,
T1|202212|FULL|LIVE|FOX SPORTS 2 HD|38953|18518,583333|[>0]|,,,,,,,,
T1|202212|FULL|LIVE|INVEST.DISCOVERYHD|54506|42082,916666|[>0]|,,,,,,,,
T1|202212|LITE|LIVE|STAR TVE HD|1739|213,250000|[>0]|,,,,,,,,
T1|202212|LITE|LIVE|MTV HD|1929|517,900000|[>0]|,,,,,,,,
T1|202212|FULL|LIVE|GOLPERU HD|161687|110997,066666|[>0]|,,,,,,,,
T1|202212|LITE|LIVE|WARNER CHANNEL HD|3660|4336,066666|[>0]|,,,,,,,,
T1|202212|LITE|LIVE|MOVISTAR EVENTOS 2|1308|85,966666|[>0]|,,,,,,,,
T1|202212|LITE|LIVE|PARAMOUNT HD|3564|3108,516666|[>0]|,,,,,,,,
T1|202212|LITE|LIVE|TOONCAST|1356|245,266666|[>0]|,,,,,,,,
T1|202212|FULL|LIVE|ESPN HD|78880|101563,050000|[>0]|,,,,,,,,
T1|202212|FULL|LIVE|ESPN 4|42069|11837,833333|[>0]|,,,,,,,,
T1|202212|LITE|LIVE|NAT GEO HD|2061|1106,833333|[>0]|,,,,,,,,
T1|202212|FULL|LIVE|CARTOONITO|34953|29431,850000|[>0]|,,,,,,,,
T1|202212|LITE|LIVE|TCM|3529|1518,416666|[>0]|,,,,,,,,
T1|202212|FULL|LIVE|ESPN 3 HD|35867|6725,166666|[>0]|,,,,,,,,
T1|202212|LITE|LIVE|ESPN HD|4414|5831,700000|[>0]|,,,,,,,,
T1|202212|FULL|LIVE|STAR TVE HD|27431|3455,266666|[>0]|,,,,,,,,
T1|202212|LITE|LIVE|DISNEY JUNIOR|1978|1998,250000|[>0]|,,,,,,,,
T1|202212|FULL|LIVE|SPACE HD|72905|106806,100000|[>0]|,,,,,,,,
T1|202212|LITE|LIVE|CARTOON NETWORK HD|2327|1758,733333|[>0]|,,,,,,,,
T1|202212|FULL|LIVE|LOVE NATURE HD|29543|15044,450000|[>0]|,,,,,,,,
T1|202212|LITE|LIVE|DISNEY CHANNEL HD|2229|1049,850000|[>0]|,,,,,,,,
T1|202212|LITE|LIVE|CNN INTERNACIONAL|1617|191,733333|[>0]|,,,,,,,,
T1|202212|LITE|LIVE|FX HD|4785|5550,833333|[>0]|,,,,,,,,
T1|202212|LITE|LIVE|UCL|1350|93,533333|[>0]|,,,,,,,,
T1|202212|FULL|LIVE|M DEPORTES HD|167256|117388,566666|[>0]|,,,,,,,,
T1|202212|FULL|LIVE|TLC|42149|19746,716666|[>0]|,,,,,,,,
T1|202212|FULL|LIVE|PANAMERICANA TELEVISION HD|208537|520167,683333|[>0]|,,,,,,,,
T1|202212|FULL|LIVE|EUROPA EUROPA HD|38450|7338,900000|[>0]|,,,,,,,,
T1|202212|FULL|LIVE|MAS CHIC HD|25339|4030,966666|[>0]|,,,,,,,,
T1|202212|LITE|LIVE|LATINA HD|228227|979086,883333|[>0]|,,,,,,,,
T1|202212|FULL|LIVE|FOX SPORTS 3 HD|33825|6535,600000|[>0]|,,,,,,,,
T1|202212|FULL|LIVE|FILM & ARTS HD|26673|3541,466666|[>0]|,,,,,,,,
T1|202212|FULL|LIVE|DISNEY JUNIOR|32056|27817,183333|[>0]|,,,,,,,,
T1|202212|LITE|LIVE|AZ CINEMA HD|2054|644,233333|[>0]|,,,,,,,,
T1|202212|FULL|LIVE|RPP HD|141702|210953,216666|[>0]|,,,,,,,,
T1|202212|FULL|LIVE|DISCOVERY HD|46119|20723,333333|[>0]|,,,,,,,,
T1|202212|FULL|LIVE|AMC HD|40346|26887,333333|[>0]|,,,,,,,,
T1|202212|LITE|LIVE|LOLLY KIDS|1335|84,700000|[>0]|,,,,,,,,
T1|202212|FULL|LIVE|CLOVER|33779|19549,000000|[>0]|,,,,,,,,
T1|202212|LITE|LIVE|CINECANAL HD|2979|3024,950000|[>0]|,,,,,,,,
T1|202212|LITE|LIVE|FOX SPORTS 2 HD|2478|1084,850000|[>0]|,,,,,,,,
T1|202212|FULL|LIVE|PARAMOUNT HD|57189|43721,466666|[>0]|,,,,,,,,
T1|202212|LITE|LIVE|DISCOVERY KIDS HD|2124|2273,850000|[>0]|,,,,,,,,
T1|202212|FULL|LIVE|TOONCAST|21445|4535,366666|[>0]|,,,,,,,,
T1|202212|LITE|LIVE|ESPN 4|2588|736,083333|[>0]|,,,,,,,,
T1|202212|LITE|LIVE|ESPN EXTRA HD|1923|392,400000|[>0]|,,,,,,,,
T1|202212|LITE|LIVE|CARTOONITO|2190|2167,766666|[>0]|,,,,,,,,
T1|202212|LITE|LIVE|LOVE NATURE HD|1905|904,866666|[>0]|,,,,,,,,
T1|202212|FULL|LIVE|ESPN EXTRA HD|30916|6006,883333|[>0]|,,,,,,,,
T1|202212|FULL|LIVE|HOME & HEALTH HD|38629|31447,066666|[>0]|,,,,,,,,
T1|202212|LITE|LIVE|PANAMERICANA TELEVISION HD|157316|450302,600000|[>0]|,,,,,,,,
T1|202212|FULL|LIVE|CANAL J|43480|4994,050000|[>0]|,,,,,,,,
T1|202212|FULL|LIVE|LOLLY KIDS|20222|1350,700000|[>0]|,,,,,,,,
T1|202212|FULL|LIVE|NAT GEO HD|32421|16694,583333|[>0]|,,,,,,,,
T1|202212|LITE|LIVE|FOOD NETWORK|1483|456,816666|[>0]|,,,,,,,,
T1|202212|LITE|LIVE|VIA X ESPORTS HD|1476|106,933333|[>0]|,,,,,,,,
T1|202212|LITE|LIVE|FOX SPORTS 3 HD|2090|394,100000|[>0]|,,,,,,,,
T1|202212|LITE|LIVE|FILM & ARTS HD|1703|222,800000|[>0]|,,,,,,,,
T1|202212|FULL|LIVE|HOMEGARDEN|23053|8995,033333|[>0]|,,,,,,,,
T1|202212|LITE|LIVE|HOME & HEALTH HD|2458|2336,966666|[>0]|,,,,,,,,
T1|202212|LITE|LIVE|CINEMAX HD|3122|4587,700000|[>0]|,,,,,,,,
T1|202212|LITE|LIVE|ESPN2 PERU|2949|1471,633333|[>0]|,,,,,,,,
T1|202212|FULL|LIVE|GOLTV HD|33243|7344,183333|[>0]|,,,,,,,,
T1|202212|LITE|LIVE|ANIMAL PLANET HD|2124|633,133333|[>0]|,,,,,,,,
T1|202212|FULL|LIVE|CINEMAX HD|49509|66709,833333|[>0]|,,,,,,,,
T1|202212|FULL|LIVE|MOVISTAR EVENTOS|33624|2614,250000|[>0]|,,,,,,,,
T1|202212|LITE|LIVE|TLC|2542|1263,650000|[>0]|,,,,,,,,
T1|202212|LITE|LIVE|COMEDY CENTRAL HD|3628|1496,166666|[>0]|,,,,,,,,
T1|202212|FULL|LIVE|USMP TV|32948|3871,216666|[>0]|,,,,,,,,
T1|202212|LITE|LIVE|CNN ESPAÑOL|1893|697,850000|[>0]|,,,,,,,,
T1|202212|LITE|LIVE|CANAL J|75288|13347,016666|[>0]|,,,,,,,,
T1|202212|LITE|LIVE|HOMEGARDEN|1510|529,866666|[>0]|,,,,,,,,
T1|202212|FULL|LIVE|M PLUS HD|139850|73786,950000|[>0]|,,,,,,,,
T1|202212|FULL|LIVE|CINECANAL HD|46348|44159,950000|[>0]|,,,,,,,,
T1|202212|FULL|LIVE|FOOD NETWORK|22815|9798,900000|[>0]|,,,,,,,,
T1|202212|LITE|LIVE|M PLUS HD|111979|63149,133333|[>0]|,,,,,,,,
T1|202212|FULL|LIVE|TCM|56131|23582,950000|[>0]|,,,,,,,,
T1|202212|LITE|LIVE|USMP TV|69985|13325,166666|[>0]|,,,,,,,,
T1|202212|LITE|LIVE|ATV HD|155368|913772,733333|[>0]|,,,,,,,,
T1|202212|FULL|LIVE|WARNER CHANNEL HD|60049|66792,233333|[>0]|,,,,,,,,
T1|202212|FULL|LIVE|TNT SERIES HD|67835|98339,300000|[>0]|,,,,,,,,
T1|202212|FULL|LIVE|ESPN2 PERU|50469|25271,900000|[>0]|,,,,,,,,
T1|202212|LITE|LIVE|MOVISTAR EVENTOS|1722|117,850000|[>0]|,,,,,,,,
T1|202212|LITE|LIVE|CLOVER|2107|1306,316666|[>0]|,,,,,,,,
T1|202212|FULL|LIVE|LATINA HD|309889|1206586,633333|[>0]|,,,,,,,,
T1|202212|FULL|LIVE|COMEDY CENTRAL HD|56961|24364,966666|[>0]|,,,,,,,,
T1|202304|LITE|LIVE|DISNEY CHANNEL HD|434|541,416666|[>5]|,,,,,,,,
T1|202304|LITE|LIVE|CARTOON NETWORK HD|546|1078,200000|[>5]|,,,,,,,,
T1|202304|LITE|LIVE|MAS CHIC HD|136|145,183333|[>5]|,,,,,,,,
T1|202304|LITE|LIVE|MOVISTAR EVENTOS|26|18,700000|[>5]|,,,,,,,,
T1|202304|FULL|LIVE|UCL|739|301,500000|[>5]|,,,,,,,,
T1|202304|FULL|LIVE|GOLPERU HD|153014|606965,783333|[>5]|,,,,,,,,
T1|202304|FULL|LIVE|TNT SERIES HD|16303|99063,633333|[>5]|,,,,,,,,
T1|202304|LITE|LIVE|CINECANAL HD|1317|2396,216666|[>5]|,,,,,,,,
T1|202304|LITE|LIVE|STAR TVE HD|126|103,966666|[>5]|,,,,,,,,
T1|202304|FULL|LIVE|PASIONES HD|3427|11176,233333|[>5]|,,,,,,,,
T1|202304|FULL|LIVE|CNN ESPAÑOL|4033|6033,416666|[>5]|,,,,,,,,
T1|202304|FULL|LIVE|NICK HD|8752|16734,150000|[>5]|,,,,,,,,
T1|202304|LITE|LIVE|TNT SERIES HD|935|5498,300000|[>5]|,,,,,,,,
T1|202304|FULL|LIVE|ANIMAL PLANET HD|7144|7475,100000|[>5]|,,,,,,,,
T1|202304|FULL|LIVE|ESPN 3 HD|32011|46994,783333|[>5]|,,,,,,,,
T1|202304|FULL|LIVE|ESPN HD|160459|869350,133333|[>5]|,,,,,,,,
T1|202304|LITE|LIVE|PASIONES HD|162|436,800000|[>5]|,,,,,,,,
T1|202304|FULL|LIVE|AMC HD|14752|21752,016666|[>5]|,,,,,,,,
T1|202304|FULL|LIVE|ATV HD|133880|1001388,000000|[>5]|,,,,,,,,
T1|202304|FULL|LIVE|CNN INTERNACIONAL|1233|1747,083333|[>5]|,,,,,,,,
T1|202304|LITE|LIVE|EUROPA EUROPA HD|261|217,150000|[>5]|,,,,,,,,
T1|202304|LITE|LIVE|DISCOVERY KIDS HD|437|1117,733333|[>5]|,,,,,,,,
T1|202304|LITE|LIVE|CINEMAX HD|1595|3646,866666|[>5]|,,,,,,,,
T1|202304|FULL|LIVE|CARTOON NETWORK HD|10716|22878,366666|[>5]|,,,,,,,,
T1|202304|LITE|LIVE|FOX SPORTS 2 HD|2728|3715,166666|[>5]|,,,,,,,,
T1|202304|LITE|LIVE|TLC|347|863,350000|[>5]|,,,,,,,,
T1|202304|FULL|LIVE|HOME & HEALTH HD|11653|33784,050000|[>5]|,,,,,,,,
T1|202304|LITE|LIVE|CNN ESPAÑOL|212|426,483333|[>5]|,,,,,,,,
T1|202304|LITE|LIVE|EL GOURMET HD|175|170,216666|[>5]|,,,,,,,,
T1|202304|FULL|LIVE|USMP TV|1909|971,500000|[>5]|,,,,,,,,
T1|202304|LITE|LIVE|FX HD|2052|4220,050000|[>5]|,,,,,,,,
T1|202304|FULL|LIVE|FILM & ARTS HD|2565|2050,250000|[>5]|,,,,,,,,
T1|202304|LITE|LIVE|CANAL J|4245|3022,883333|[>5]|,,,,,,,,
T1|202304|LITE|LIVE|CLOVER|672|906,850000|[>5]|,,,,,,,,
T1|202304|FULL|LIVE|ESPN 4|35593|49824,583333|[>5]|,,,,,,,,
T1|202304|FULL|LIVE|TLC|6387|15466,616666|[>5]|,,,,,,,,
T1|202304|LITE|LIVE|LOVE NATURE HD|399|594,483333|[>5]|,,,,,,,,
T1|202304|LITE|LIVE|ESPN EXTRA HD|798|1089,533333|[>5]|,,,,,,,,
T1|202304|LITE|LIVE|GOLPERU HD|7317|25118,233333|[>5]|,,,,,,,,
T1|202304|FULL|LIVE|TCM|15872|18735,100000|[>5]|,,,,,,,,
T1|202304|FULL|LIVE|CANAL N HD|69168|363107,166666|[>5]|,,,,,,,,
T1|202304|LITE|LIVE|USMP TV|4701|2903,883333|[>5]|,,,,,,,,
T1|202304|LITE|LIVE|CNN INTERNACIONAL|60|67,533333|[>5]|,,,,,,,,
T1|202304|FULL|LIVE|MTV HD|5643|7701,700000|[>5]|,,,,,,,,
T1|202304|FULL|LIVE|CANAL J|2192|1174,083333|[>5]|,,,,,,,,
T1|202304|LITE|LIVE|WILLAX|38718|177045,850000|[>5]|,,,,,,,,
T1|202304|FULL|LIVE|INVEST.DISCOVERYHD|9989|36105,683333|[>5]|,,,,,,,,
T1|202304|FULL|LIVE|PANAMERICANA TELEVISION HD|102861|379852,266666|[>5]|,,,,,,,,
T1|202304|FULL|LIVE|AZ CINEMA HD|5082|8525,350000|[>5]|,,,,,,,,
T1|202304|LITE|LIVE|UCL|40|11,183333|[>5]|,,,,,,,,
T1|202304|FULL|LIVE|ESPN2 PERU|66453|143717,000000|[>5]|,,,,,,,,
T1|202304|FULL|LIVE|CLOVER|13420|19070,466666|[>5]|,,,,,,,,
T1|202304|FULL|LIVE|FOX SPORTS 2 HD|55165|75086,950000|[>5]|,,,,,,,,
T1|202304|FULL|LIVE|FOOD NETWORK|4481|7493,566666|[>5]|,,,,,,,,
T1|202304|LITE|LIVE|NAT GEO HD|458|496,300000|[>5]|,,,,,,,,
T1|202304|FULL|LIVE|TNT HD|49571|117959,216666|[>5]|,,,,,,,,
T1|202304|LITE|LIVE|DISNEY JUNIOR|387|706,966666|[>5]|,,,,,,,,
T1|202304|FULL|LIVE|VIA X ESPORTS HD|757|532,050000|[>5]|,,,,,,,,
T1|202304|LITE|LIVE|WARNER CHANNEL HD|1497|2914,350000|[>5]|,,,,,,,,
T1|202304|FULL|LIVE|WILLAX|76856|435141,166666|[>5]|,,,,,,,,
T1|202304|FULL|LIVE|FOX SPORTS 3 HD|13166|10461,650000|[>5]|,,,,,,,,
T1|202304|LITE|LIVE|COMEDY CENTRAL HD|675|762,216666|[>5]|,,,,,,,,
T1|202304|FULL|LIVE|CARTOONITO|10107|25013,950000|[>5]|,,,,,,,,
T1|202304|FULL|LIVE|LOVE NATURE HD|7657|10442,750000|[>5]|,,,,,,,,
T1|202304|FULL|LIVE|CINECANAL HD|26337|53075,983333|[>5]|,,,,,,,,
T1|202304|LITE|LIVE|ESPN 3 HD|1334|1857,883333|[>5]|,,,,,,,,
T1|202304|LITE|LIVE|INVEST.DISCOVERYHD|498|1595,733333|[>5]|,,,,,,,,
T1|202304|FULL|LIVE|NAT GEO HD|9676|11451,316666|[>5]|,,,,,,,,
T1|202304|FULL|LIVE|DISCOVERY TURBO|6749|13340,466666|[>5]|,,,,,,,,
T1|202304|FULL|LIVE|HOMEGARDEN|3989|7476,266666|[>5]|,,,,,,,,
T1|202304|LITE|LIVE|TOONCAST|102|89,883333|[>5]|,,,,,,,,
T1|202304|FULL|LIVE|WARNER CHANNEL HD|29634|65151,400000|[>5]|,,,,,,,,
T1|202304|LITE|LIVE|M DEPORTES HD|3646|13535,433333|[>5]|,,,,,,,,
T1|202304|FULL|LIVE|AMERICA TELEVISION HD|184990|2890141,833333|[>5]|,,,,,,,,
T1|202304|FULL|LIVE|EL GOURMET HD|3234|3223,933333|[>5]|,,,,,,,,
T1|202304|LITE|LIVE|LOLLY KIDS|13|5,216666|[>5]|,,,,,,,,
T1|202304|LITE|LIVE|ESPN 4|1715|2258,633333|[>5]|,,,,,,,,
T1|202304|LITE|LIVE|CARTOONITO|488|976,166666|[>5]|,,,,,,,,
T1|202304|FULL|LIVE|DISNEY CHANNEL HD|8781|12596,766666|[>5]|,,,,,,,,
T1|202304|FULL|LIVE|LATINA HD|145942|1090033,116666|[>5]|,,,,,,,,
T1|202304|FULL|LIVE|MAS CHIC HD|2339|2390,750000|[>5]|,,,,,,,,
T1|202304|LITE|LIVE|RPP HD|4126|8909,100000|[>5]|,,,,,,,,
T1|202304|LITE|LIVE|ATV HD|73484|453414,850000|[>5]|,,,,,,,,
T1|202304|LITE|LIVE|MTV HD|279|283,950000|[>5]|,,,,,,,,
T1|202304|LITE|LIVE|ANIMAL PLANET HD|331|299,733333|[>5]|,,,,,,,,
T1|202304|LITE|LIVE|DISCOVERY HD|537|1059,183333|[>5]|,,,,,,,,
T1|202304|LITE|LIVE|NICK HD|435|833,050000|[>5]|,,,,,,,,
T1|202304|LITE|LIVE|FILM & ARTS HD|159|132,816666|[>5]|,,,,,,,,
T1|202304|LITE|LIVE|TNT HD|2535|5433,150000|[>5]|,,,,,,,,
T1|202304|LITE|LIVE|LATINA HD|79820|527664,883333|[>5]|,,,,,,,,
T1|202304|FULL|LIVE|MOVISTAR EVENTOS 2|547|236,633333|[>5]|,,,,,,,,
T1|202304|LITE|LIVE|GOLTV HD|579|524,700000|[>5]|,,,,,,,,
T1|202304|LITE|LIVE|AZ CINEMA HD|243|537,366666|[>5]|,,,,,,,,
T1|202304|LITE|LIVE|STAR CHANNEL|1379|2779,650000|[>5]|,,,,,,,,
T1|202304|LITE|LIVE|DISCOVERY TURBO|323|634,650000|[>5]|,,,,,,,,
T1|202304|LITE|LIVE|ESPN2 PERU|2981|6190,733333|[>5]|,,,,,,,,
T1|202304|FULL|LIVE|DISCOVERY KIDS HD|8965|22676,133333|[>5]|,,,,,,,,
T1|202304|LITE|LIVE|TCM|842|941,900000|[>5]|,,,,,,,,
T1|202304|FULL|LIVE|LOLLY KIDS|448|240,833333|[>5]|,,,,,,,,
T1|202304|FULL|LIVE|M PLUS HD|31846|51942,850000|[>5]|,,,,,,,,
T1|202304|FULL|LIVE|COMEDY CENTRAL HD|13687|16671,133333|[>5]|,,,,,,,,
T1|202304|LITE|LIVE|AMC HD|660|972,666666|[>5]|,,,,,,,,
T1|202304|FULL|LIVE|DISCOVERY HD|11303|20888,350000|[>5]|,,,,,,,,
T1|202304|FULL|LIVE|TOONCAST|2095|2685,233333|[>5]|,,,,,,,,
T1|202304|FULL|LIVE|MOVISTAR EVENTOS|637|297,650000|[>5]|,,,,,,,,
T1|202304|LITE|LIVE|M PLUS HD|16227|25452,916666|[>5]|,,,,,,,,
T1|202304|LITE|LIVE|SPACE HD|1976|3946,283333|[>5]|,,,,,,,,
T1|202305|LITE|LIVE|MAS CHIC HD|133|116,383333|[>5]|,,,,,,,,
T1|202305|FULL|LIVE|LOVE NATURE HD|7592|12133,366666|[>5]|,,,,,,,,
T1|202305|FULL|LIVE|ESPN HD|167315|1010093,066666|[>5]|,,,,,,,,
T1|202305|LITE|LIVE|RPP HD|1746|5072,216666|[>5]|,,,,,,,,
T1|202305|LITE|LIVE|FOX SPORTS 3 HD|430|359,850000|[>5]|,,,,,,,,
T1|202305|LITE|LIVE|TNT SERIES HD|671|4997,483333|[>5]|,,,,,,,,
T1|202306|FULL|LIVE|DISCOVERY HD|9790|4097,233333|[>0]|2023-06-14 12:15:03.160000000,,,,,,,,
T1|202306|FULL|LIVE|ESPN 3 HD|30494|17626,083333|[>0]|2023-06-14 12:15:03.160000000,,,,,,,,
T1|202306|FULL|LIVE|CNN INTERNACIONAL|4812|550,983333|[>0]|2023-06-14 12:15:03.160000000,,,,,,,,
T1|202306|FULL|LIVE|RPP HD|23530|11769,783333|[>0]|2023-06-14 12:15:03.160000000,,,,,,,,
T1|202306|FULL|LIVE|CINEMAX HD|13222|11401,966666|[>0]|2023-06-14 12:15:03.160000000,,,,,,,,
T1|202306|FULL|LIVE|UCL|3983|210,750000|[>0]|2023-06-14 12:15:03.160000000,,,,,,,,
T1|202306|LITE|LIVE|CARTOONITO|317|208,133333|[>0]|2023-06-14 12:15:03.160000000,,,,,,,,
T1|202306|LITE|LIVE|PARAMOUNT HD|657|353,316666|[>0]|2023-06-14 12:15:03.160000000,,,,,,,,
T1|202306|FULL|LIVE|TCM|13162|4221,833333|[>0]|2023-06-14 12:15:03.160000000,,,,,,,,
T1|202306|FULL|LIVE|CARTOON NETWORK HD|7591|4153,133333|[>0]|2023-06-14 12:15:03.160000000,,,,,,,,
T1|202306|FULL|LIVE|M DEPORTES HD|41450|17661,016666|[>0]|2023-06-14 12:15:03.160000000,,,,,,,,
T1|202306|LITE|LIVE|EL GOURMET HD|203|43,883333|[>0]|2023-06-14 12:15:03.160000000,,,,,,,,
T1|202306|FULL|LIVE|STAR CHANNEL|16845|16095,100000|[>0]|2023-06-14 12:15:03.160000000,,,,,,,,
T1|202306|LITE|LIVE|AMC HD|355|158,950000|[>0]|2023-06-14 12:15:03.160000000,,,,,,,,
T1|202306|LITE|LIVE|CINECANAL HD|423|255,333333|[>0]|2023-06-14 12:15:03.160000000,,,,,,,,
T1|202306|LITE|LIVE|WARNER CHANNEL HD|694|712,950000|[>0]|2023-06-14 12:15:03.160000000,,,,,,,,
T1|202306|FULL|LIVE|M PLUS HD|29022|11142,066666|[>0]|2023-06-14 12:15:03.160000000,,,,,,,,
T1|202212|LITE|LIVE|SPACE HD|5238|8580,233333|[>0]|,,,,,,,,
T1|202212|LITE|LIVE|AMC HD|2473|1771,283333|[>0]|,,,,,,,,
T1|202212|LITE|LIVE|NICK HD|2238|1315,783333|[>0]|,,,,,,,,
T1|202212|FULL|LIVE|EL GOURMET HD|26025|6079,533333|[>0]|,,,,,,,,
T1|202212|LITE|LIVE|INVEST.DISCOVERYHD|3488|2940,366666|[>0]|,,,,,,,,
T1|202212|LITE|LIVE|GOLPERU HD|10159|6950,783333|[>0]|,,,,,,,,
T1|202212|FULL|LIVE|CNN INTERNACIONAL|24881|2751,200000|[>0]|,,,,,,,,
T1|202212|LITE|LIVE|CANAL N HD|45983|137575,850000|[>0]|,,,,,,,,
T1|202212|FULL|LIVE|MOVISTAR EVENTOS 2|23916|1661,750000|[>0]|,,,,,,,,
T1|202212|FULL|LIVE|FX HD|75424|85225,050000|[>0]|,,,,,,,,
T1|202212|LITE|LIVE|TNT HD|6199|10400,133333|[>0]|,,,,,,,,
T1|202212|FULL|LIVE|TNT HD|100367|156662,200000|[>0]|,,,,,,,,
T1|202212|LITE|LIVE|MAS CHIC HD|1675|198,016666|[>0]|,,,,,,,,
T1|202212|FULL|LIVE|WILLAX|149830|599715,233333|[>0]|,,,,,,,,
T1|202212|LITE|LIVE|STAR CHANNEL|3287|3998,450000|[>0]|,,,,,,,,
T1|202301|FULL|LIVE|LATINA HD|276331|1510942,366666|[>0]|,,,,,,,,
T1|202301|LITE|LIVE|TOONCAST|1485|300,666666|[>0]|,,,,,,,,
T1|202301|LITE|LIVE|STAR TVE HD|1911|239,483333|[>0]|,,,,,,,,
T1|202301|FULL|LIVE|TCM|59735|25106,866666|[>0]|,,,,,,,,
T1|202301|LITE|LIVE|MTV HD|2080|798,633333|[>0]|,,,,,,,,
T1|202301|LITE|LIVE|NAT GEO HD|2268|1259,233333|[>0]|,,,,,,,,
T1|202301|LITE|LIVE|LATINA HD|189544|1151753,900000|[>0]|,,,,,,,,
T1|202301|FULL|LIVE|CNN ESPAÑOL|30834|9574,350000|[>0]|,,,,,,,,
T1|202301|LITE|LIVE|FOX SPORTS 3 HD|2560|580,050000|[>0]|,,,,,,,,
T1|202301|LITE|LIVE|INVEST.DISCOVERYHD|3548|3212,166666|[>0]|,,,,,,,,
T1|202301|LITE|LIVE|LOLLY KIDS|1414|91,533333|[>0]|,,,,,,,,
T1|202301|LITE|LIVE|FX HD|4881|5984,716666|[>0]|,,,,,,,,
T1|202301|FULL|LIVE|ATV HD|208819|981129,900000|[>0]|,,,,,,,,
T1|202301|LITE|LIVE|FILM & ARTS HD|1867|330,183333|[>0]|,,,,,,,,
T1|202301|FULL|LIVE|GOLPERU HD|138654|123883,666666|[>0]|,,,,,,,,
T1|202301|LITE|LIVE|ATV HD|151055|811458,983333|[>0]|,,,,,,,,
T1|202301|LITE|LIVE|M PLUS HD|105566|66523,300000|[>0]|,,,,,,,,
T1|202301|LITE|LIVE|MOVISTAR EVENTOS|1807|134,466666|[>0]|,,,,,,,,
T1|202301|FULL|LIVE|PANAMERICANA TELEVISION HD|202175|577577,983333|[>0]|,,,,,,,,
T1|202301|LITE|LIVE|AMERICA TELEVISION HD|197141|2233815,950000|[>0]|,,,,,,,,
T1|202301|LITE|LIVE|ESPN EXTRA HD|2836|1220,666666|[>0]|,,,,,,,,
T1|202301|FULL|LIVE|CARTOONITO|37417|30622,100000|[>0]|,,,,,,,,
T1|202301|LITE|LIVE|DISNEY JUNIOR|2291|1786,983333|[>0]|,,,,,,,,
T1|202301|LITE|LIVE|FOOD NETWORK|1638|597,000000|[>0]|,,,,,,,,
T1|202301|FULL|LIVE|WARNER CHANNEL HD|63851|79567,100000|[>0]|,,,,,,,,
T1|202301|LITE|LIVE|CNN ESPAÑOL|2067|653,600000|[>0]|,,,,,,,,
T1|202301|LITE|LIVE|DISCOVERY TURBO|2657|1180,400000|[>0]|,,,,,,,,
T1|202301|LITE|LIVE|TNT HD|6839|13072,866666|[>0]|,,,,,,,,
T1|202301|FULL|LIVE|AMC HD|44814|33421,433333|[>0]|,,,,,,,,
T1|202301|FULL|LIVE|GOLTV HD|39475|12628,516666|[>0]|,,,,,,,,
T1|202301|LITE|LIVE|M DEPORTES HD|10106|8501,583333|[>0]|,,,,,,,,
T1|202301|LITE|LIVE|HOME & HEALTH HD|2663|2856,866666|[>0]|,,,,,,,,
T1|202301|FULL|LIVE|MTV HD|32437|14658,683333|[>0]|,,,,,,,,
T1|202301|FULL|LIVE|ESPN HD|129643|428430,800000|[>0]|,,,,,,,,
T1|202301|FULL|LIVE|TNT SERIES HD|70776|112214,250000|[>0]|,,,,,,,,
T1|202301|LITE|LIVE|AZ CINEMA HD|2235|804,316666|[>0]|,,,,,,,,
T1|202301|FULL|LIVE|CLOVER|38286|24967,066666|[>0]|,,,,,,,,
T1|202301|FULL|LIVE|STAR CHANNEL|59678|77257,916666|[>0]|,,,,,,,,
T1|202301|FULL|LIVE|UCL|22937|1682,550000|[>0]|,,,,,,,,
T1|202301|LITE|LIVE|RPP HD|34280|54029,616666|[>0]|,,,,,,,,
T1|202301|FULL|LIVE|DISCOVERY HD|48216|27426,366666|[>0]|,,,,,,,,
T1|202301|LITE|LIVE|UCL|1452|102,850000|[>0]|,,,,,,,,
T1|202301|LITE|LIVE|WARNER CHANNEL HD|3994|5186,183333|[>0]|,,,,,,,,
T1|202301|LITE|LIVE|TLC|2792|1184,833333|[>0]|,,,,,,,,
T1|202301|FULL|LIVE|TNT HD|104732|197171,583333|[>0]|,,,,,,,,
T1|202301|LITE|LIVE|GOLTV HD|3047|762,833333|[>0]|,,,,,,,,
T1|202301|FULL|LIVE|CANAL N HD|190632|898854,233333|[>0]|,,,,,,,,
T1|202301|LITE|LIVE|ANIMAL PLANET HD|2335|707,483333|[>0]|,,,,,,,,
T1|202301|LITE|LIVE|VIA X ESPORTS HD|1611|135,266666|[>0]|,,,,,,,,
T1|202301|FULL|LIVE|CINECANAL HD|50967|57604,950000|[>0]|,,,,,,,,
